region id,original country,city id,city,lat,lon,region,resources,neighbours,region link,zone_id,battle_start,current country,invader,invader allies,defender allies,battle url,invader points,defender points,war_type,div_1,epic_1,end_t_1,div_2,epic_2,end_t_2,div_3,epic_3,end_t_3,div_4,epic_4,end_t_4,div_air,epic_air,end_t_air
540,Russia,578,Yekaterinburg,56.8375237,60.6032718,Urals,,"Volga Vyatka, Western Siberia, Volga, Northern Russia",https://www.erepublik.com/en/main/region/Urals,2.0,1771155005.0,Slovenia,Croatia,North Korea,No Allies,https://www.erepublik.com/en/military/battlefield/870218,0.0,18.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,100.0,0.0,,50.0,0.0,
541,Russia,579,Nizhny Novgorod,56.3278517,44.0006851,Volga Vyatka,"Grain, Fruits, Cattle, Deer","Moscow and Central Russia, Volga, Northern Russia, Urals",https://www.erepublik.com/en/main/region/Volga-Vyatka,12.0,1771149724.0,Croatia,Bosnia and Herzegovina,No Allies,North Korea,https://www.erepublik.com/en/military/battlefield/869974,132.0,66.0,direct,100.0,0.0,,88.13,0.0,,81.44,0.0,,13.030000000000001,0.0,,30.180000000000007,0.0,
542,Russia,580,Novosibirsk,55.0300636,82.9199423,Western Siberia,"Saltpeter, Aluminum, Oil, Rubber","Eastern Siberia, Urals, Xinjiang, Northern Russia",https://www.erepublik.com/en/main/region/Western-Siberia,4.0,1771151768.0,Slovenia,Russia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870128,0.0,54.0,resistance,50.0,0.0,,50.0,0.0,,50.0,0.0,,56.66,0.0,,0.0,0.0,
543,Russia,581,Kaliningrad,54.7102892,20.5090155,Kaliningrad,,"Mazuria, Pomerania, Lithuania Minor, Sudovia, Leningrad Oblast",https://www.erepublik.com/en/main/region/Kaliningrad,,,Lithuania,,,,,,,,,,,,,,,,,,,,,,
544,Russia,577,Volgograd,48.7098776,44.5227496,Volga,,"Volga Vyatka, North Caucasus, Urals, Moscow and Central Russia, Central Black Earth, Mazandaran and Golistan",https://www.erepublik.com/en/main/region/Volga,10.0,1771154405.0,Russia,Croatia,North Korea,No Allies,https://www.erepublik.com/en/military/battlefield/870028,121.0,41.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,89.11,0.0,,58.32,0.0,
549,Sweden,585,Visby,57.6348,18.29484,Gotland,,"Svealand, Gotaland, Smaland, Kurzeme",https://www.erepublik.com/en/main/region/Gotland,1.0,1771153105.0,Ukraine,Sweden,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870246,0.0,0.0,resistance,70.79,0.0,,50.0,0.0,,50.0,0.0,,60.64,0.0,,63.68,0.0,
561,India,591,Srinagar,34.0836581,74.7973681,Jammu and Kashmir,,"North-West Frontier Province, Punjab, Northern India, Tibet, Xinjiang",https://www.erepublik.com/en/main/region/Jammu-Kashmir,,,India,,,,,,,,,,,,,,,,,,,,,,
562,Norway,592,Longyearbyen,78.22,15.65,Svalbard & Jan Mayen,"Grain, Deer, Limestone",Nord-Norge,https://www.erepublik.com/en/main/region/Svalbard-Jan-Mayen,,,Norway,,,,,,,,,,,,,,,,,,,,,,
571,Slovenia,601,Nova Gorica,45.9572332,13.6482866,Slovenian Littoral,"Sand, Wood","Istria and Kvarner, Friuli-Venezia Giulia, Upper Carniola, Inner Carniola, Lower Carniola, Carinthia",https://www.erepublik.com/en/main/region/Slovenian-Littoral,,,Slovenia,,,,,,,,,,,,,,,,,,,,,,
581,Slovenia,611,Postojna,45.7750626,14.213397,Inner Carniola,,"Lower Carniola, Istria and Kvarner, Slovenian Littoral",https://www.erepublik.com/en/main/region/Inner-Carniola,,,Slovenia,,,,,,,,,,,,,,,,,,,,,,
591,Slovenia,631,Kranj,46.2392066,14.3556543,Upper Carniola,"Sand, Magnesium","Slovenian Littoral, Carinthia, Styria and Carinthia, Lower Carniola",https://www.erepublik.com/en/main/region/Upper-Carniola,,,Slovenia,,,,,,,,,,,,,,,,,,,,,,
601,Slovenia,641,Maribor,46.5573993,15.645982,Styria and Carinthia,"Fish, Fruits","Upper Carniola, Lower Carniola, Carinthia, Styria, Prekmurje, Northwest Croatia",https://www.erepublik.com/en/main/region/Styria-Carinthia,3.0,1771153324.0,North Korea,Bosnia and Herzegovina,No Allies,Croatia,https://www.erepublik.com/en/military/battlefield/870148,8.0,28.0,direct,100.0,0.0,,42.02,0.0,,50.0,0.0,,100.0,0.0,,36.8,0.0,
611,Slovenia,651,Ljubljana,46.0514263,14.5059655,Lower Carniola,Titanium,"Central Croatia, Lika and Gorski Kotar, Istria and Kvarner, Slovenian Littoral, Upper Carniola, Styria and Carinthia, Inner Carniola",https://www.erepublik.com/en/main/region/Lower-Carniola,,,Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,,,
621,Slovenia,661,Murska Sobota,46.6612399,16.1649037,Prekmurje,"Iron, Oil, Clay","Northwest Croatia, Styria and Carinthia, Western Transdanubia, Burgenland",https://www.erepublik.com/en/main/region/Prekmurje,,,Slovenia,,,,,,,,,,,,,,,,,,,,,,
622,Croatia,662,Osijek,45.5549624,18.6955144,Slavonia,,"Southern Transdanubia, Central Croatia, Northwest Croatia, Vojvodina, West Srpska Republic, Brcko District, Southern Great Plain",https://www.erepublik.com/en/main/region/Slavonia,,,Croatia,,,,,,,,,,,,,,,,,,,,,,
623,Croatia,663,Zagreb,45.8130293,15.9778949,Central Croatia,,"Slavonia, Lower Carniola, Northwest Croatia, Lika and Gorski Kotar, West Srpska Republic, Federation of BiH",https://www.erepublik.com/en/main/region/Central-Croatia,,,Chile,,,,,,,,,,,,,,,,,,,,,,
624,Croatia,664,Varazdin,46.305746,16.3366066,Northwest Croatia,,"Slavonia, Central Croatia, Western Transdanubia, Prekmurje, Styria and Carinthia",https://www.erepublik.com/en/main/region/Northwest-Croatia,,,Croatia,,,,,,,,,,,,,,,,,,,,,,
625,Croatia,665,Karlovac,45.4928973,15.5552683,Lika and Gorski Kotar,"Grain, Fish, Fruits, Cattle","Central Croatia, Lower Carniola, Istria and Kvarner, North Dalmatia, Federation of BiH",https://www.erepublik.com/en/main/region/Lika-Gorski-Kotar,10.0,1771152484.0,Uruguay,Croatia,North Korea,No Allies,https://www.erepublik.com/en/military/battlefield/870032,38.0,124.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,85.15,0.0,,91.15,0.0,
626,Croatia,666,Rijeka,45.3270631,14.442176,Istria and Kvarner,,"Lika and Gorski Kotar, Lower Carniola, Inner Carniola, Slovenian Littoral",https://www.erepublik.com/en/main/region/Istria-Kvarner,13.0,1771155124.0,Bosnia and Herzegovina,Uruguay,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/869967,112.0,104.0,direct,50.0,0.0,,50.0,0.0,,0.0,0.0,,50.0,0.0,,0.0,0.0,
627,Croatia,667,Zadar,44.1193923,15.2329111,North Dalmatia,"Iron, Aluminum, Oil, Rubber","Lika and Gorski Kotar, South Dalmatia, Federation of BiH",https://www.erepublik.com/en/main/region/North-Dalmatia,,,Croatia,,,,,,,,,,,,,,,,,,,,,,
628,Croatia,668,Split,43.5081323,16.4401935,South Dalmatia,"Fruits, Cattle","North Dalmatia, Federation of BiH, Montenegrin Coast, Apulia, East Srpska Republic",https://www.erepublik.com/en/main/region/South-Dalmatia,,,Croatia,,,,,,,,,,,,,,,,,,,,,,
629,Chile,669,Antofagasta,-23.65,-70.4,Norte Grande,,"Norte Chico, Argentine Northwest, Bolivian Altiplano, Low Andes",https://www.erepublik.com/en/main/region/Norte-Grande,,,Chile,,,,,,,,,,,,,,,,,,,,,,
630,Chile,670,La Serena,-29.906301,-71.250204,Norte Chico,,"Norte Grande, Argentine Northwest, Cuyo, Zona Central",https://www.erepublik.com/en/main/region/Norte-Chico,,,Spain,,,,,,,,,,,,,,,,,,,,,,
631,Chile,671,Santiago,-33.4691199,-70.641997,Zona Central,Fish,"Cuyo, Patagonia, Zona Sur, Norte Chico, Auckland",https://www.erepublik.com/en/main/region/Zona-Central,2.0,1771152365.0,Chile,New Zealand,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870189,0.0,18.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,47.37,0.0,,24.760000000000005,0.0,
632,Chile,672,Temuco,-38.73383,-72.584496,Zona Sur,,"Zona Central, Patagonia, Zona Austral, Wellington, Canterbury",https://www.erepublik.com/en/main/region/Zona-Sur,,,Chile,,,,,,,,,,,,,,,,,,,,,,
633,Chile,673,Punta Arenas,-53.154478,-70.916476,Zona Austral,Limestone,"Zona Sur, Patagonia, Otago",https://www.erepublik.com/en/main/region/Zona-Austral,6.0,1771153324.0,Poland,Chile,No Allies,Finland,https://www.erepublik.com/en/military/battlefield/870087,19.0,71.0,direct,44.25,0.0,,50.0,0.0,,50.0,0.0,,37.4,0.0,,35.620000000000005,0.0,
634,Serbia,675,Novi Sad,45.262231,19.851858,Vojvodina,,"Belgrade, Eastern Serbia, Western Serbia, Slavonia, Southern Great Plain, Banat, East Srpska Republic, Brcko District",https://www.erepublik.com/en/main/region/Vojvodina,,,Serbia,,,,,,,,,,,,,,,,,,,,,,
635,Serbia,676,Belgrade,44.8205556,20.4622222,Belgrade,"Iron, Aluminum, Oil","Vojvodina, Vojvodina, Sumadija, Western Serbia",https://www.erepublik.com/en/main/region/Belgrade,,,Serbia,,,,,,,,,,,,,,,,,,,,,,
636,Serbia,679,Kragujevac,44.012711,20.926741,Sumadija,"Fish, Fruits, Cattle","Belgrade, Eastern Serbia, Western Serbia, Raska, Southern Serbia",https://www.erepublik.com/en/main/region/Sumadija,,,Serbia,,,,,,,,,,,,,,,,,,,,,,
637,Serbia,681,Zajecar,43.916667,22.3,Eastern Serbia,,"Vojvodina, Sumadija, Southern Serbia, Banat, Oltenia, Vidin",https://www.erepublik.com/en/main/region/Eastern-Serbia,,,Serbia,,,,,,,,,,,,,,,,,,,,,,
638,Serbia,682,Uzice,43.86417,19.850031,Western Serbia,,"Vojvodina, Belgrade, Sumadija, Raska, East Srpska Republic, North Montenegrin Mountains",https://www.erepublik.com/en/main/region/Western-Serbia,,,Serbia,,,,,,,,,,,,,,,,,,,,,,
639,Serbia,684,Kraljevo,43.723433,20.6871,Raska,Titanium,"Sumadija, Western Serbia, Southern Serbia, North Montenegrin Mountains, Kosovo",https://www.erepublik.com/en/main/region/Raska,,,Serbia,,,,,,,,,,,,,,,,,,,,,,
640,Serbia,685,Nis,43.32472,21.90333,Southern Serbia,"Iron, Aluminum","Sumadija, Eastern Serbia, Raska, Vidin, Sofia, Eastern Macedonia, Kosovo",https://www.erepublik.com/en/main/region/Southern-Serbia,,,Serbia,,,,,,,,,,,,,,,,,,,,,,
641,Malaysia,677,Kota Kinabalu,5.976474,116.115777,Sabah,"Magnesium, Wolfram","Sarawak, Kalimantan, Palawan, Mindanao",https://www.erepublik.com/en/main/region/Sabah,,,Republic of China (Taiwan),,,,,,,,,,,,,,,,,,,,,,
642,Malaysia,678,Kuching,1.530976,110.3442199,Sarawak,"Grain, Fruits, Cattle","Sabah, Kalimantan, Peninsular Malaysia, Sumatra",https://www.erepublik.com/en/main/region/Sarawak,,,Malaysia,,,,,,,,,,,,,,,,,,,,,,
643,Malaysia,680,Kuala Lumpur,3.139003,101.686855,Peninsular Malaysia,"Sand, Clay, Wood, Magnesium","Sarawak, Singapore City, Sumatra, Kalimantan, Southern Thailand",https://www.erepublik.com/en/main/region/Peninsular-Malaysia,7.0,1771154406.0,Poland,Malaysia,Singapore,Finland,https://www.erepublik.com/en/military/battlefield/870071,9.0,99.0,direct,18.180000000000007,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,29.700000000000003,0.0,
644,Philippines,683,Manila,14.5995124,120.9842195,Luzon,Clay,"Palawan, Hainan, Guangdong, Visayas, Southern Taiwan",https://www.erepublik.com/en/main/region/Luzon,2.0,1771152544.0,Thailand,Philippines,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870204,7.0,11.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,20.08,0.0,,47.87,0.0,
645,Philippines,686,Cebu,10.3156992,123.8854366,Visayas,"Sand, Clay, Cobalt","Mindanao, Palawan, Luzon, Hawaii, Pacifica",https://www.erepublik.com/en/main/region/Visayas,,,Philippines,,,,,,,,,,,,,,,,,,,,,,
646,Philippines,687,Davao,7.190708,125.455341,Mindanao,"Sand, Clay","Sabah, Visayas, Palawan, Maluku islands, Sulawesi, Kalimantan",https://www.erepublik.com/en/main/region/Mindanao,4.0,1771152785.0,Philippines,Indonesia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870122,9.0,45.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,100.0,0.0,
647,Philippines,688,Puerto Princesa,9.9672163,118.78551,Palawan,"Clay, Wood, Limestone, Granite","Sabah, Luzon, Visayas, Mindanao",https://www.erepublik.com/en/main/region/Palawan,,,Philippines,,,,,,,,,,,,,,,,,,,,,,
648,Singapore,674,Downtown Core,1.2866961,103.8535097,Singapore City,"Clay, Wood, Limestone, Neodymium","Peninsular Malaysia, Sumatra",https://www.erepublik.com/en/main/region/Singapore-City,4.0,1771153145.0,Singapore,Indonesia,No Allies,Malaysia,https://www.erepublik.com/en/military/battlefield/870121,22.0,32.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,28.760000000000005,0.0,,47.17,0.0,
649,Bosnia and Herzegovina,692,Banja Luka,44.7666667,17.1833333,West Srpska Republic,"Fish, Fruits, Cattle","Central Croatia, Federation of BiH, Slavonia, Brcko District",https://www.erepublik.com/en/main/region/West-Srpska-Republic,,,Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,,,
650,Bosnia and Herzegovina,691,Bijeljina,44.75,19.2166667,East Srpska Republic,"Fish, Sand","Brcko District, Federation of BiH, Vojvodina, Western Serbia, North Montenegrin Mountains, Central Montenegro, Montenegrin Coast, South Dalmatia",https://www.erepublik.com/en/main/region/East-Srpska-Republic,6.0,1771153804.0,Bosnia and Herzegovina,Spain,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870080,12.0,78.0,direct,0.0,0.0,,50.0,0.0,,50.0,0.0,,0.0,0.0,,33.260000000000005,0.0,
651,Bosnia and Herzegovina,690,Brcko,44.87278,18.80833,Brcko District,,"West Srpska Republic, East Srpska Republic, Federation of BiH, Slavonia, Vojvodina",https://www.erepublik.com/en/main/region/Brcko-District,3.0,1771151588.0,United Arab Emirates,Bosnia and Herzegovina,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870147,0.0,36.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,49.94,0.0,,100.0,0.0,
652,Bosnia and Herzegovina,689,Sarajevo,43.85,18.25,Federation of BiH,Iron,"East Srpska Republic, Brcko District, West Srpska Republic, Central Croatia, Lika and Gorski Kotar, North Dalmatia, South Dalmatia",https://www.erepublik.com/en/main/region/Federation-of-BiH,2.0,1771155364.0,Spain,United Arab Emirates,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870227,0.0,18.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,
653,Brazil,693,Porto Alegre,-30.0277041,-51.2287346,Rio Grande do Sul,,"Parana and Santa Catarina, Mesopotamia, Northern Cape, Charrua",https://www.erepublik.com/en/main/region/Rio-Grande-do-Sul,,,Netherlands,,,,,,,,,,,,,,,,,,,,,,
654,Estonia,694,Tallinn,59.4426896,24.7531972,Pohja-Eesti,"Fish, Fruits, Cattle, Limestone","Kesk-Eesti, Laane-Eesti, Southern Finland, Kirde-Eesti",https://www.erepublik.com/en/main/region/Pohja-Eesti,,,Estonia,,,,,,,,,,,,,,,,,,,,,,
655,Estonia,695,Narva,59.3741198,28.1822329,Kirde-Eesti,"Grain, Sand, Clay, Wood","Pohja-Eesti, Kesk-Eesti, Moscow and Central Russia, Pohja-Eesti, Louna-Eesti",https://www.erepublik.com/en/main/region/Kirde-Eesti,,,Estonia,,,,,,,,,,,,,,,,,,,,,,
656,Estonia,696,Viljandi,58.3676544,25.5953351,Kesk-Eesti,,"Pohja-Eesti, Kirde-Eesti, Moscow and Central Russia, Laane-Eesti, Louna-Eesti",https://www.erepublik.com/en/main/region/Kesk-Eesti,,,Estonia,,,,,,,,,,,,,,,,,,,,,,
657,Estonia,697,Parnu,58.387261,24.4973523,Laane-Eesti,,"Pohja-Eesti, Kesk-Eesti, Vidzeme, Kurzeme",https://www.erepublik.com/en/main/region/Laane-Eesti,7.0,1771151525.0,Poland,Estonia,Canada,Finland,https://www.erepublik.com/en/military/battlefield/870066,0.0,108.0,direct,29.450000000000003,0.0,,50.0,0.0,,50.0,0.0,,17.22,0.0,,25.519999999999996,0.0,
658,Estonia,698,Tartu,58.3708465,26.7147224,Louna-Eesti,"Titanium, Wolfram","Kesk-Eesti, Vidzeme, Moscow and Central Russia, Kirde-Eesti",https://www.erepublik.com/en/main/region/Louna-Eesti,,,Estonia,,,,,,,,,,,,,,,,,,,,,,
659,Latvia,699,Riga,56.9462031,24.1042872,Vidzeme,"Iron, Magnesium","Laane-Eesti, Louna-Eesti, Latgale, Zemgale",https://www.erepublik.com/en/main/region/Vidzeme,2.0,1771150865.0,Latvia,Iran,No Allies,Belgium,https://www.erepublik.com/en/military/battlefield/870179,6.0,12.0,direct,0.060000000000002274,0.0,,50.0,0.0,,50.0,0.0,,27.64,0.0,,39.26,0.0,
660,Latvia,706,Daugavpils,55.8718512,26.5178205,Latgale,"Fish, Fruits","Moscow and Central Russia, Lithuanian Highland, Zemgale, Vidzeme, Vitsebskaya",https://www.erepublik.com/en/main/region/Latgale,,,Iran,,,,,,,,,,,,,,,,,,,,,,
661,Latvia,701,Jelgava,56.6526079,23.7226585,Zemgale,,"Kurzeme, Latgale, Vidzeme, Lithuanian Highland, Samogitia",https://www.erepublik.com/en/main/region/Zemgale,7.0,1771152844.0,France,Latvia,Belgium,No Allies,https://www.erepublik.com/en/military/battlefield/870069,29.0,79.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,44.37,0.0,
662,Latvia,709,Liepaja,56.5113106,21.0111931,Kurzeme,"Sand, Clay, Wood","Laane-Eesti, Zemgale, Samogitia, Gotland",https://www.erepublik.com/en/main/region/Kurzeme,,,Latvia,,,,,,,,,,,,,,,,,,,,,,
663,Lithuania,710,Klaipeda,55.7,21.133333,Lithuania Minor,"Iron, Aluminum, Oil","Samogitia, Kaliningrad, Sudovia, Scania",https://www.erepublik.com/en/main/region/Lithuania-Minor,,,Lithuania,,,,,,,,,,,,,,,,,,,,,,
664,Lithuania,711,Telsiai,55.9835785,22.2508131,Samogitia,"Grain, Fruits, Cattle, Deer","Kurzeme, Zemgale, Lithuanian Highland, Lithuania Minor, Sudovia",https://www.erepublik.com/en/main/region/Samogitia,4.0,1771152365.0,Lithuania,Indonesia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870124,13.0,41.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,0.0,0.0,,37.21,0.0,
665,Lithuania,712,Panevezys,55.7374357,24.3703332,Lithuanian Highland,"Fish, Neodymium, Cobalt","Latgale, Zemgale, Dainava, Sudovia, Samogitia, Vitsebskaya",https://www.erepublik.com/en/main/region/Lithuanian-Highland,6.0,1771150209.0,Lithuania,Belarus,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870073,7.0,83.0,direct,100.0,0.0,,7.079999999999998,0.0,,50.0,0.0,,9.810000000000002,0.0,,62.84,0.0,
666,Lithuania,713,Vilnius,54.6893865,25.2800243,Dainava,,"Mazovia, Mazuria, Lithuanian Highland, Sudovia, Hrodzienskaya, Vitsebskaya",https://www.erepublik.com/en/main/region/Dainava,5.0,1771152008.0,United Arab Emirates,Lithuania,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870103,8.0,64.0,direct,50.0,0.0,,48.45,0.0,,50.0,0.0,,49.58,0.0,,100.0,0.0,
667,Lithuania,714,Marijampole,54.557812,23.3498124,Sudovia,,"Dainava, Lithuanian Highland, Samogitia, Kaliningrad, Mazovia, Mazuria, Lithuania Minor",https://www.erepublik.com/en/main/region/Sudovia,2.0,1771155245.0,Indonesia,United Arab Emirates,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870225,5.0,13.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,
668,North Korea,715,Kanggye,40.9666667,126.6,Chagang,,"Jilin, Pyongan, Hamgyong, Ryanggang",https://www.erepublik.com/en/main/region/Chagang,2.0,1771151769.0,North Korea,Italy,No Allies,Croatia,https://www.erepublik.com/en/military/battlefield/870195,0.0,18.0,direct,50.0,0.0,,42.02,0.0,,23.400000000000006,0.0,,50.0,0.0,,47.75,0.0,
669,North Korea,716,Pyongyang,39.031859,125.753765,Pyongan,,"Chagang, Liaoning, Hamgyong, Kangwon, Hwangae, Jilin, Ryanggang",https://www.erepublik.com/en/main/region/Pyongan,11.0,1771151405.0,Saudi Arabia,North Korea,Croatia,No Allies,https://www.erepublik.com/en/military/battlefield/870012,53.0,127.0,direct,50.0,0.0,,50.0,0.0,,28.290000000000006,0.0,,74.52,0.0,,68.83,0.0,
670,North Korea,717,Sariwŏn,38.50722,125.75583,Hwangae,"Grain, Saltpeter, Limestone, Magnesium","Pyongan, Kangwon",https://www.erepublik.com/en/main/region/Hwangae,,,North Korea,,,,,,,,,,,,,,,,,,,,,,
671,North Korea,718,Wonsan,39.1475,127.4461111,Kangwon,"Deer, Granite, Neodymium, Cobalt","Pyongan, Hamgyong, Hwangae, Gangwon-do, Gyeonggi-do",https://www.erepublik.com/en/main/region/Kangwon,1.0,1771154242.0,North Korea,Brazil,No Allies,Croatia,https://www.erepublik.com/en/military/battlefield/870258,0.0,0.0,direct,50.0,0.0,,100.0,0.0,,50.0,0.0,,38.72,0.0,,100.0,0.0,
672,North Korea,719,Hamhung,39.9166667,127.5333333,Hamgyong,Fish,"Chagang, Pyongan, Ryanggang, Jilin, Far Eastern Russia, Kangwon, Tohoku",https://www.erepublik.com/en/main/region/Hamgyong,5.0,1771153865.0,Brazil,Saudi Arabia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870109,1.0,71.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,0.0,0.0,,17.400000000000006,0.0,
673,North Korea,720,Hyesan,41.392761,128.168198,Ryanggang,,"Chagang, Jilin, Hamgyong, Pyongan",https://www.erepublik.com/en/main/region/Ryanggang,,,Italy,,,,,,,,,,,,,,,,,,,,,,
674,Uruguay,721,Montevideo,-34.8836111,-56.1819444,Charrua,"Cattle, Wood, Limestone, Magnesium","Rio Grande do Sul, Pampas, Mesopotamia, Western Cape, South West States",https://www.erepublik.com/en/main/region/Charrua,,,Uruguay,,,,,,,,,,,,,,,,,,,,,,
675,Paraguay,722,Asuncion,-25.2821972,-57.6351,Paranena,"Magnesium, Titanium, Wolfram","Mesopotamia, Parana and Santa Catarina, South East Chaco, Center West of Brazil, Central East Chaco",https://www.erepublik.com/en/main/region/Paranena,1.0,1771151304.0,USA,Paraguay,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870236,0.0,0.0,direct,40.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,0.0,0.0,
676,Paraguay,723,Pozo Colorado,-22.633333,-60.5,Central East Chaco,"Saltpeter, Aluminum, Oil, Rubber","Argentine Northwest, South East Chaco, Center West of Brazil, Chuquisaca and Tarija, Santa Cruz, Paranena",https://www.erepublik.com/en/main/region/Central-East-Chaco,7.0,1771151045.0,Paraguay,Israel,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870061,12.0,96.0,direct,45.45,0.0,,50.0,0.0,,50.0,0.0,,0.0,0.0,,30.78,0.0,
677,Bolivia,724,Tarija,-21.531811,-64.731163,Chuquisaca and Tarija,,"Central East Chaco, Santa Cruz, Beni and Cochabamba, Bolivian Altiplano, Argentine Northwest",https://www.erepublik.com/en/main/region/Chuquisaca-and-Tarija,,,Armenia,,,,,,,,,,,,,,,,,,,,,,
678,Bolivia,725,Trinidad,-14.8333333,-64.9,Beni and Cochabamba,,"Chuquisaca and Tarija, Bolivian Altiplano, Pando, North of Brazil, Center West of Brazil, Santa Cruz",https://www.erepublik.com/en/main/region/Beni-and-Cochabamba,7.0,1771149727.0,Chile,Germany,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870060,2.0,106.0,direct,50.0,0.0,1771155184.0,42.31,0.0,1771155184.0,1.3900000000000006,0.0,,1.3400000000000034,0.0,1771155184.0,48.43,0.0,
679,Bolivia,726,Santa Cruz,-17.8666667,-63.0,Santa Cruz,,"Chuquisaca and Tarija, Central East Chaco, Center West of Brazil, Beni and Cochabamba",https://www.erepublik.com/en/main/region/Santa-Cruz,,,Ireland,,,,,,,,,,,,,,,,,,,,,,
680,Bolivia,727,La Paz,-16.4990099,-68.146248,Bolivian Altiplano,,"Chuquisaca and Tarija, Beni and Cochabamba, Pando, Argentine Northwest, Norte Grande, Low Andes, Southern Low Amazon",https://www.erepublik.com/en/main/region/Bolivian-Altiplano,2.0,1771151466.0,Bolivia,Germany,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870172,7.0,11.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,7.829999999999998,0.0,,38.76,0.0,
681,Bolivia,728,Cobija,-11.02671,-68.76918,Pando,,"Beni and Cochabamba, Bolivian Altiplano, North of Brazil, Southern Low Amazon",https://www.erepublik.com/en/main/region/Pando,,,Germany,,,,,,,,,,,,,,,,,,,,,,
682,Peru,729,Cusco,-13.525,-71.9722222,Great Andes,,"Low Andes, Southern Low Amazon, Mid Andes",https://www.erepublik.com/en/main/region/Great-Andes,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,
683,Peru,730,Ica,-14.06394,-75.743988,Mid Andes,,"Low Andes, Southern Low Amazon, Great Andes, Lima, Auckland",https://www.erepublik.com/en/main/region/Mid-Andes,,,Peru,,,,,,,,,,,,,,,,,,,,,,
684,Peru,731,Arequipa,-16.398822,-71.536883,Low Andes,,"Bolivian Altiplano, Norte Grande, Southern Low Amazon, Great Andes, Mid Andes",https://www.erepublik.com/en/main/region/Low-Andes,2.0,1771155309.0,Peru,United Arab Emirates,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870220,0.0,18.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,
685,Peru,732,Trujillo,-8.112,-79.0288,Chimor,"Iron, Saltpeter, Aluminum, Rubber","Lima, Northern Low Amazon, Queensland",https://www.erepublik.com/en/main/region/Chimor,,,Peru,,,,,,,,,,,,,,,,,,,,,,
686,Peru,733,Iquitos,-3.733333,-73.25,Northern Low Amazon,"Oil, Neodymium, Cobalt, Wolfram","Southern Low Amazon, Lima, Chimor, North of Brazil, Amazonica",https://www.erepublik.com/en/main/region/Northern-Low-Amazon,12.0,1771155364.0,Peru,Brazil,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/869986,49.0,149.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,
687,Peru,734,Pucallpa,-8.3833333,-74.55,Southern Low Amazon,,"Bolivian Altiplano, Pando, Low Andes, North of Brazil, Great Andes, Mid Andes, Lima, Northern Low Amazon",https://www.erepublik.com/en/main/region/Southern-Low-Amazon,,,Finland,,,,,,,,,,,,,,,,,,,,,,
688,Peru,735,Lima DC,-12.04318,-77.02824,Lima,"Magnesium, Titanium","Southern Low Amazon, Mid Andes, Northern Low Amazon, Chimor",https://www.erepublik.com/en/main/region/Lima,,,Peru,,,,,,,,,,,,,,,,,,,,,,
